2.692017086819540772e+00,2.057828802694919190e+01,8.706737838685658915e+01,3.996948880412780625e+01,1.881877926807008805e+01,2.266192993723743854e+01,8.138214034103498307e+01,2.805596457306307911e+01,1.578490112205152229e+01,8.385592031809437685e+01,1.057980414917290446e+01,2.900000000000000000e+01
2.537965779513841724e+00,2.069526465957441275e+01,8.693492862537662802e+01,3.981317373983868890e+01,1.862935384828176666e+01,2.260184936648710874e+01,8.142601723594577834e+01,2.784897932738174831e+01,1.575011055822226957e+01,8.397674058665458574e+01,1.051781564123887058e+01,3.000000000000000000e+01
3.390662446088147597e+00,2.079786966849690089e+01,8.613711327200800838e+01,3.993473764008875548e+01,1.935284513754224633e+01,2.134516710333538114e+01,8.162567944557116562e+01,2.912812765881834309e+01,1.558473367261682796e+01,8.346103219000384854e+01,1.109157444777820700e+01,3.100000000000000000e+01
3.305842921850851823e+00,2.063758615430801768e+01,8.653996790326385735e+01,3.992308478837475150e+01,1.883434291943918737e+01,2.136002391492970887e+01,8.124199253266060339e+01,2.870281902846176791e+01,1.622050334523587267e+01,8.345254293592684292e+01,1.095905602476396723e+01,3.200000000000000000e+01
3.207165239508300125e+00,2.073232145397510351e+01,8.644752019090105932e+01,3.970775205040681044e+01,1.877792228569700228e+01,2.139707686101453277e+01,8.117269819371681194e+01,2.861995232393041988e+01,1.630389081858498201e+01,8.346869632606097866e+01,1.082318180675579100e+01,3.300000000000000000e+01
2.139812849619295854e+00,2.155726577819212864e+01,8.771876648096409212e+01,4.055619080078771077e+01,1.752187999548503683e+01,2.112825974544155017e+01,8.087997766290698110e+01,2.692275863973875261e+01,1.699165473923544667e+01,8.440237109857294229e+01,1.106339026666249481e+01,3.400000000000000000e+01
2.219419295911377432e+00,2.145840677419214160e+01,8.719319581502924166e+01,4.176516486644450055e+01,1.665619276217151423e+01,2.137118724998932251e+01,8.140646669701375515e+01,2.770243562648330737e+01,1.798387517212016817e+01,8.425941772159998777e+01,1.087852043098469501e+01,3.500000000000000000e+01
2.227385546956282880e+00,2.145602671394538064e+01,8.719054753300113703e+01,4.175670639915649929e+01,1.665949827980511344e+01,2.138113676099146687e+01,8.140402135855340759e+01,2.770569719703950540e+01,1.797927565484011225e+01,8.425313375944378436e+01,1.086130724558445237e+01,3.600000000000000000e+01
1.786273502615729925e+00,2.122411581320897511e+01,8.762645302429407934e+01,4.115779654211394956e+01,1.681315370568406564e+01,2.178660116212024533e+01,8.161805932026038590e+01,2.789793625728677995e+01,1.838528474020754544e+01,8.406220764307043680e+01,9.883217988910256935e+00,3.700000000000000000e+01
2.785014001393185445e+00,2.150790057343816741e+01,8.787609758588070008e+01,3.907316402970874236e+01,1.796840079436184112e+01,2.068888236137697589e+01,8.186775831733889675e+01,2.772708256253337566e+01,1.757055178064971912e+01,8.434986305509366389e+01,9.099788754431960669e+00,3.800000000000000000e+01
2.687204317183009117e+00,2.170816704386867357e+01,8.766016458889359342e+01,3.914017122966080109e+01,1.796174759596078019e+01,2.079905851649819937e+01,8.175044148207933858e+01,2.784860498390829520e+01,1.764314171573995438e+01,8.446380902964702386e+01,9.035645045147827403e+00,3.900000000000000000e+01
2.619004108541065357e+00,2.218156000431334363e+01,8.944758335775857461e+01,3.873771627026887643e+01,1.989071644016247831e+01,2.163338702180682560e+01,8.076805658269076105e+01,2.621784845420179977e+01,1.685637261829790390e+01,8.466119526391689476e+01,9.032289513610107790e+00,4.000000000000000000e+01
2.426922424758856778e+00,2.213981485241918534e+01,8.984389374076506840e+01,3.793025763694640062e+01,1.976198037042954070e+01,2.161518027487694127e+01,8.091624028905874866e+01,2.630274091276115200e+01,1.724635817482499789e+01,8.450143018021827857e+01,8.846697967186065270e+00,4.100000000000000000e+01
2.451271201209660688e+00,2.209626928110741062e+01,8.978475324108626410e+01,3.791804549372211852e+01,1.975924387172820929e+01,2.163856449956048422e+01,8.085318522953826914e+01,2.632588747304400556e+01,1.726103104369661168e+01,8.446057638391286559e+01,8.757987427895880472e+00,4.200000000000000000e+01
2.370454255828491341e+00,2.211130598587587315e+01,8.983793034424674318e+01,3.781084877828698154e+01,1.986694562446689361e+01,2.131648136577343422e+01,8.112313716011317410e+01,2.633177407206603959e+01,1.712197394788829641e+01,8.442677290182491845e+01,8.812252555669939369e+00,4.300000000000000000e+01
2.349123410646846821e+00,2.201775635853589108e+01,8.983008207880865825e+01,3.776365675479790696e+01,1.993338485845765007e+01,2.132549145408445312e+01,8.105147720963509528e+01,2.626904530669632720e+01,1.712010877894809013e+01,8.444050722716613677e+01,8.953725143929331054e+00,4.400000000000000000e+01
2.262842354301216830e+00,2.186968575882170285e+01,8.983628515377446888e+01,3.758800911189552352e+01,2.025223688047853443e+01,2.113727078753621669e+01,8.119467839155953470e+01,2.636979737907935117e+01,1.676486596383283612e+01,8.430162574440664969e+01,8.554078361649523288e+00,4.500000000000000000e+01
2.124702411830018178e+00,2.159052729609486576e+01,8.985931930242043109e+01,3.758774966536140738e+01,2.022781609299099870e+01,2.129395966925211070e+01,8.133211428216618799e+01,2.655057657941286919e+01,1.674363958980205780e+01,8.431558627180498888e+01,8.521478273657514535e+00,4.600000000000000000e+01
2.439320046148743870e+00,2.167370412300286375e+01,9.000067022010362905e+01,3.741445647220787407e+01,2.061969016268447774e+01,2.144408841066019988e+01,8.138788225570931445e+01,2.620591638992666361e+01,1.648788448593199263e+01,8.456977015645449569e+01,8.668730311019235302e+00,4.700000000000000000e+01
2.362374620499108957e+00,2.178048055804432437e+01,8.991930331028595447e+01,3.750954393187934244e+01,2.066706301499849729e+01,2.157600857961278962e+01,8.135360040314135688e+01,2.631457183512795694e+01,1.661348322390601950e+01,8.448234451097654585e+01,8.532521087129548931e+00,4.800000000000000000e+01
1.957812866783166683e+00,2.188376497983448132e+01,9.012798667328725344e+01,3.790225116400694816e+01,2.074508835909065851e+01,2.215544180160279097e+01,8.115017000890129850e+01,2.591853730190395311e+01,1.710444360342606274e+01,8.456506774359479550e+01,8.780642147778234374e+00,4.900000000000000000e+01
1.778133422669359476e+00,2.157328986009086691e+01,8.992198174678817679e+01,3.804204619897389250e+01,2.063977253729073169e+01,2.195806259050706899e+01,8.092207024171065655e+01,2.620938838008461502e+01,1.703450867858526863e+01,8.461357602810542744e+01,8.825155812294987356e+00,5.000000000000000000e+01
1.785767668386615270e+00,2.158439234371444826e+01,8.990076465021601848e+01,3.805975184172547898e+01,2.064006485456342688e+01,2.197016115833761774e+01,8.090280415154305160e+01,2.621256043086374632e+01,1.703990256907475498e+01,8.462290140905487590e+01,8.823135182630871043e+00,5.100000000000000000e+01
1.837145516695008141e+00,2.156148606926349842e+01,8.993528178605973267e+01,3.825884329467010758e+01,2.076113800549813959e+01,2.192123531959402882e+01,8.093538690789519308e+01,2.610881901038039032e+01,1.701764080888776931e+01,8.458531206621073295e+01,8.932426905937273176e+00,5.200000000000000000e+01
1.776087538093721108e+00,2.169630098408610053e+01,8.982760866581352843e+01,3.811626256447043204e+01,2.082758441858403486e+01,2.188304254554853401e+01,8.096580083787145554e+01,2.623942384552339036e+01,1.701878283136947090e+01,8.460599932785342503e+01,8.889610507203393297e+00,5.300000000000000000e+01
1.619445231682544062e+00,2.173397792971645970e+01,8.991842248890262113e+01,3.839190944406362860e+01,2.080060787487480667e+01,2.188260885704665881e+01,8.102902506088497603e+01,2.621871925681676530e+01,1.706030716502175082e+01,8.455005747029846930e+01,8.890055478414266688e+00,5.400000000000000000e+01
1.689118237727443628e+00,2.176113955290639979e+01,8.988150677563839963e+01,3.832415878672897946e+01,2.089734338753915921e+01,2.195565988245617461e+01,8.108664406853881701e+01,2.621190370883470067e+01,1.703932363197084854e+01,8.453454743349075784e+01,8.875346293757880645e+00,5.500000000000000000e+01
1.840622723032925734e+00,2.099924842778832001e+01,8.938778358500370302e+01,3.845502435288547360e+01,2.053635829640932187e+01,2.147626120870803490e+01,8.076587552150948568e+01,2.628511854460950303e+01,1.631410366126883105e+01,8.463672316225368775e+01,8.597800934987109400e+00,5.600000000000000000e+01
2.042795174094582222e+00,2.099603314983560409e+01,8.928706747602639382e+01,3.831677112367852800e+01,2.093049170355606492e+01,2.155503436818989371e+01,8.086148214219655017e+01,2.636808817543667161e+01,1.624182018157747365e+01,8.455185922427023115e+01,8.602380793804307757e+00,5.700000000000000000e+01
2.258389466699753712e+00,2.084277075525007916e+01,8.918407948767463722e+01,3.805589799158754261e+01,2.095739184780896380e+01,2.191972296866291714e+01,8.089561906994472906e+01,2.642967332866622954e+01,1.600147460269417365e+01,8.422803199260508222e+01,8.554151554306955063e+00,5.800000000000000000e+01
2.331687163357070602e+00,2.079760841493212808e+01,8.907382712081569309e+01,3.802191760467066928e+01,2.100073043477191703e+01,2.209291324344788165e+01,8.078931221701211030e+01,2.644762329421827474e+01,1.590021777271054226e+01,8.414168237598212841e+01,8.510760198801300191e+00,5.900000000000000000e+01
2.521324113522570798e+00,2.097469162544511789e+01,8.921452526797465055e+01,3.817981641550872496e+01,2.111908816814809953e+01,2.184756478003694724e+01,8.071159741465081083e+01,2.653689900365470322e+01,1.587652531839970393e+01,8.441710326047522983e+01,8.129279859276042686e+00,6.000000000000000000e+01
2.989520300523498264e+00,2.059099037202136984e+01,8.927658553551964360e+01,3.840947253723286536e+01,2.170908849918468420e+01,2.096360598957473798e+01,8.088636428939977918e+01,2.622495457569189981e+01,1.519496295094461047e+01,8.453350833185193380e+01,8.999200507297540952e+00,6.100000000000000000e+01
3.094194009329662265e+00,2.057019286805152092e+01,8.959647741803888721e+01,3.840151546890776046e+01,2.170506372403165685e+01,2.097417989554268303e+01,8.094181406153902003e+01,2.598252325049828926e+01,1.526442729160059386e+01,8.463546487610753388e+01,8.926024258777768949e+00,6.200000000000000000e+01
3.328947158161291497e+00,2.049829842703684335e+01,8.955679698644490827e+01,3.832943919593753890e+01,2.201903039654278871e+01,2.124324534383798380e+01,8.077960478049358528e+01,2.609372796162144681e+01,1.511724576102344031e+01,8.468607576603234577e+01,8.812286280313209375e+00,6.300000000000000000e+01
3.396917301518151078e+00,2.051703395236416227e+01,8.954884267404081299e+01,3.842417550609986421e+01,2.197433693909809094e+01,2.118636109981336091e+01,8.077456733743080974e+01,2.617544021976190294e+01,1.518263277005464573e+01,8.476035152962589336e+01,8.862724376963409867e+00,6.400000000000000000e+01
3.580153205899454960e+00,1.996713006160260306e+01,8.905589738192446703e+01,3.883477202903570458e+01,2.183303188498062397e+01,2.191579304674921502e+01,8.068915102463809319e+01,2.598522758224014595e+01,1.537021382869263775e+01,8.459513045304493062e+01,8.801530130643332228e+00,6.500000000000000000e+01
3.590457942915737277e+00,1.996265842200143581e+01,8.906455638742252745e+01,3.883226452030402243e+01,2.182584972591068251e+01,2.191349525775778062e+01,8.067760186494724906e+01,2.598242443962748993e+01,1.537422581457717996e+01,8.458542509687832478e+01,8.788747823625215005e+00,6.600000000000000000e+01
3.440861886211353138e+00,1.993041402129077966e+01,8.893630418363053991e+01,3.890268880377894334e+01,2.176124102563362328e+01,2.225492897305316475e+01,8.068086258888207851e+01,2.588463298101293830e+01,1.556973753825713835e+01,8.461733620075095530e+01,8.701463280733509720e+00,6.700000000000000000e+01
3.518709133650828491e+00,1.995186394837738675e+01,8.905722239146670915e+01,3.905456455276853944e+01,2.171770428916972051e+01,2.229413592445584413e+01,8.083745604077132896e+01,2.599230779600805974e+01,1.552197725663076611e+01,8.459195189581544128e+01,8.743016593712230389e+00,6.800000000000000000e+01
3.669472575596405051e+00,2.001292049821140040e+01,8.917158686201517526e+01,3.918016011544797550e+01,2.214128217699804679e+01,2.235569834925718169e+01,8.073511498157064636e+01,2.581118860077208410e+01,1.526972354182525748e+01,8.479156029453135091e+01,8.145441561637618122e+00,6.900000000000000000e+01
3.743427029256228167e+00,2.001323543146086337e+01,8.932357772160693798e+01,3.913687823287865797e+01,2.198807943258366748e+01,2.231399677750637167e+01,8.076337755246670724e+01,2.581356097446295550e+01,1.530315525635932872e+01,8.474045739029908475e+01,8.266614862650790485e+00,7.000000000000000000e+01
3.576499479656582992e+00,1.980971610425856255e+01,8.952627539498158171e+01,3.907336822209563110e+01,2.157198296436047613e+01,2.252605755986281366e+01,8.064446290005618323e+01,2.567899411639703899e+01,1.547486332073187754e+01,8.496972481252259968e+01,8.249856300707456569e+00,7.100000000000000000e+01
3.425867341993991122e+00,1.968621761841876605e+01,8.936384132778191258e+01,3.912545257464091719e+01,2.152401408315108000e+01,2.262040795253589565e+01,8.043598143615413676e+01,2.567077185051429211e+01,1.557624415903110915e+01,8.479090834912025798e+01,8.023670639469422383e+00,7.200000000000000000e+01
3.421908218085516040e+00,1.971380979618672313e+01,8.937708924725046700e+01,3.912320762383014738e+01,2.153772618838227970e+01,2.262750538400057820e+01,8.044673419799494241e+01,2.568362071035804917e+01,1.558928702430227986e+01,8.479566334618947110e+01,8.010425630761304205e+00,7.300000000000000000e+01
3.503184017878237633e+00,1.976936348805066501e+01,8.940265618311269691e+01,3.907913114032996305e+01,2.152553968461973000e+01,2.276625484339193406e+01,8.046481102325364532e+01,2.569663515827165412e+01,1.573650996448405159e+01,8.476682772053419512e+01,7.999460533874596990e+00,7.400000000000000000e+01
3.621997343060160190e+00,2.002761037345909045e+01,8.958512511722059912e+01,3.895167078039895614e+01,2.147549526199479430e+01,2.265847872967573551e+01,8.070868608931446886e+01,2.552566942380585147e+01,1.559915701728230708e+01,8.483525027545699970e+01,7.885949305633516815e+00,7.500000000000000000e+01
3.590223970191735781e+00,2.005837892965940483e+01,8.959365865307499632e+01,3.892315094342682613e+01,2.155347240516459451e+01,2.257391554373337428e+01,8.074095036598828301e+01,2.548764777265182602e+01,1.553507841732733041e+01,8.484555980058607361e+01,7.947628305052763409e+00,7.600000000000000000e+01
3.647840883477603935e+00,2.000406302206698683e+01,8.966028911510822752e+01,3.886660398128397276e+01,2.153443128109206128e+01,2.262618067488980955e+01,8.071244221345696701e+01,2.543917084218990254e+01,1.553671980573908584e+01,8.483208235601648539e+01,8.041989766756607594e+00,7.700000000000000000e+01
3.774251025539167248e+00,1.979646726780925192e+01,8.984500219518068320e+01,3.855616504070166428e+01,2.163383047630900080e+01,2.268009468810801366e+01,8.049477247580468031e+01,2.520946719924704382e+01,1.522762540088525007e+01,8.482192331337749636e+01,8.241621405117495414e+00,7.800000000000000000e+01
3.859213678353332178e+00,1.980513962382458004e+01,9.014680261797872163e+01,3.865114152913491097e+01,2.181404887875212495e+01,2.266833168250194319e+01,8.042633992310521762e+01,2.494212379097019650e+01,1.533423794284847119e+01,8.486328092448644611e+01,8.016360697180836326e+00,7.900000000000000000e+01
3.814607722345395580e+00,1.981382291874570001e+01,9.016552856304097929e+01,3.860168095117862919e+01,2.181502580068894659e+01,2.265656429536976546e+01,8.041358754339768211e+01,2.485186824953327900e+01,1.528327026148225620e+01,8.487816804773366641e+01,8.100777155649673489e+00,8.000000000000000000e+01
4.043573082263276497e+00,1.956682723977947091e+01,9.022238507417397102e+01,3.829852196021691668e+01,2.143627870292308302e+01,2.244649428799461788e+01,8.041913983800532151e+01,2.519506854085408776e+01,1.514790562982191879e+01,8.452298106258298560e+01,8.061462413168889896e+00,8.100000000000000000e+01
3.910316777482101269e+00,1.960323771938487880e+01,9.019101955586138786e+01,3.848788437346900793e+01,2.131285563410455808e+01,2.232610781292466129e+01,8.026478588077833365e+01,2.496811840484415868e+01,1.516102177796420314e+01,8.464447684702952301e+01,8.173129266841257845e+00,8.200000000000000000e+01
3.729550326949046202e+00,1.939401562606760621e+01,9.024836360893590381e+01,3.859940030258682242e+01,2.110873882249525479e+01,2.236788197725756433e+01,8.030328437639187200e+01,2.515009907606465589e+01,1.526866298359611385e+01,8.446061836876478424e+01,8.113047817079122481e+00,8.300000000000000000e+01
3.864332825776642721e+00,1.921263755782385729e+01,9.049720259655266830e+01,3.876497474139248567e+01,2.052479217529237587e+01,2.219238002444016900e+01,8.034169558272780876e+01,2.526391420528079479e+01,1.557510634043312514e+01,8.458280343481375496e+01,8.310902186802252345e+00,8.400000000000000000e+01
3.981375091277325140e+00,1.952251910720200101e+01,9.068279044152450297e+01,3.891416236791319250e+01,2.045908418183100963e+01,2.218675896975044282e+01,8.053291552412875376e+01,2.513507836265747031e+01,1.545031519575932499e+01,8.483040333475057082e+01,8.368955754115360079e+00,8.500000000000000000e+01
3.987905081339551572e+00,1.952678005491751279e+01,9.067890348435723524e+01,3.892771918733463821e+01,2.043668619850240731e+01,2.218848772801689861e+01,8.052957114196259170e+01,2.513596373857303945e+01,1.546332448358067069e+01,8.485557001443595482e+01,8.374797830960446277e+00,8.600000000000000000e+01
4.035417247143227470e+00,1.932538731382156172e+01,9.091923458032766803e+01,3.890289766483725487e+01,2.012995389814521729e+01,2.216905800844732255e+01,8.052735796906171117e+01,2.517799901929335604e+01,1.533048405076535659e+01,8.504714182014967605e+01,8.502249039901201400e+00,8.700000000000000000e+01
4.086236775283977884e+00,1.931319744766182822e+01,9.088732689971715217e+01,3.883088684772543786e+01,2.006564325286847961e+01,2.216226138045902161e+01,8.059315658298386609e+01,2.509575482188443019e+01,1.532805030193435591e+01,8.515317530562883519e+01,8.609092770311328024e+00,8.800000000000000000e+01
4.199445517358268987e+00,1.932165000383442788e+01,9.097982671385560138e+01,3.864329305879140009e+01,2.000041302214335914e+01,2.215854760552369740e+01,8.049182782696571792e+01,2.500258139829464454e+01,1.545868761000295777e+01,8.521522600275847026e+01,8.702568530590179208e+00,8.900000000000000000e+01
3.824998286267883518e+00,1.904085085675445654e+01,9.114445721334423922e+01,3.875248487060272851e+01,1.969378850334419440e+01,2.207046416067502648e+01,8.050886530684469733e+01,2.511877082711531273e+01,1.534580527803462324e+01,8.529271921734833484e+01,8.987330153842652436e+00,9.000000000000000000e+01
3.866061924964249386e+00,1.905527596982442518e+01,9.111833419783431509e+01,3.871171668001459665e+01,1.970147476744625692e+01,2.204411526302220636e+01,8.054069062664774492e+01,2.511212193782649749e+01,1.538461127224798730e+01,8.529055495703941858e+01,9.027583257719335563e+00,9.100000000000000000e+01
3.927351591242014273e+00,1.905741684410885028e+01,9.102726880139735499e+01,3.874067107021927825e+01,1.964957556613423151e+01,2.208609931134517623e+01,8.064528182426963099e+01,2.517452643882124974e+01,1.524719270362152379e+01,8.538966625361854312e+01,8.991628217539817669e+00,9.200000000000000000e+01
3.933849891421948186e+00,1.904342601535603308e+01,9.100038007901660819e+01,3.873642267031893738e+01,1.964002565183749027e+01,2.207920881076491781e+01,8.064958496145050049e+01,2.517866381684354238e+01,1.523948344812886901e+01,8.540002580801326815e+01,8.984487061851460510e+00,9.300000000000000000e+01
3.932163630299366552e+00,1.904469173491871103e+01,9.099891276458141931e+01,3.873779612278125484e+01,1.963839706046540812e+01,2.207635845758709081e+01,8.065133735957765282e+01,2.517780365430662215e+01,1.523956643737780681e+01,8.539854913639504730e+01,8.986268173114769553e+00,9.400000000000000000e+01
3.904392397328565689e+00,1.909389677280546493e+01,9.096638188711419559e+01,3.875205317849172104e+01,1.963430275325151797e+01,2.210202667557422274e+01,8.064384573396466749e+01,2.517294660621698199e+01,1.524799525588097282e+01,8.541791664330919787e+01,9.013665347674143291e+00,9.500000000000000000e+01
3.830811956108483685e+00,1.925014184492946612e+01,9.090911497093425453e+01,3.874049671267148653e+01,1.959600544503330966e+01,2.208989762072629759e+01,8.065468013236895217e+01,2.527962179407562360e+01,1.522502425926688652e+01,8.548453597801804449e+01,8.786612624455177212e+00,9.600000000000000000e+01
3.702767891884740425e+00,1.933191801615163996e+01,9.107152275759601423e+01,3.875587336134517358e+01,1.953404962434996150e+01,2.198293007386040188e+01,8.066297470553062965e+01,2.518723431223675036e+01,1.525454397311988330e+01,8.559005603136202467e+01,8.842870401659471469e+00,9.700000000000000000e+01
