-3.694617762802596683e-01,7.508043158893062952e+00,1.066393420744845955e+01,1.036109806425302970e+01,9.594418803544380481e+00,1.223554660017872919e+01,8.848894854292344903e+00,1.018348208505401331e+01,9.622760632376063938e+00,1.159821545157741518e+01,1.113440474361891219e+01,9.511776157171762947e+00,9.999135689401011717e+00,8.866814494028124827e+00,7.793266692908114024e+00,9.872887679695432794e+00,1.028204850710261198e+01,1.133118595876691437e+01,1.137649090070832614e+01,9.474470159588673113e+00,9.872708841834151983e+00,1.580000000000000000e+02
-4.338290156299124956e-01,7.712277998016684677e+00,1.074913549284994296e+01,1.035477976239130626e+01,9.537417264494541413e+00,1.221052571960344224e+01,8.584810273144286796e+00,1.007128438024509265e+01,9.541612315287174795e+00,1.162309537041079111e+01,1.122298843689387482e+01,9.521388074835421378e+00,1.007742015775780509e+01,9.042569385972010210e+00,7.746934694518315290e+00,9.781861053373006598e+00,1.030850252332306205e+01,1.129524026508744328e+01,1.117140984006981164e+01,9.371989306356899974e+00,9.816624546702762188e+00,1.640000000000000000e+02
-4.814213284894668377e-01,7.707205889934682475e+00,1.083146629275823614e+01,1.037013029682911025e+01,9.545731591250344650e+00,1.232693105435917502e+01,8.539635306883553767e+00,9.987116356623198854e+00,9.505661286606429172e+00,1.160533117223880595e+01,1.109817421299421092e+01,9.573582831834656304e+00,1.003213921958701249e+01,9.054616787325965532e+00,7.670939762529698669e+00,9.648692012077381364e+00,1.028142536812898555e+01,1.130187836220991038e+01,1.112741760876866692e+01,9.409965694749793386e+00,9.799289973233269890e+00,1.710000000000000000e+02
-5.135375703386690915e-01,7.743843920699638339e+00,1.085371310516044829e+01,1.036509430135351728e+01,9.341294115391310271e+00,1.231719153440408299e+01,8.562260556620131524e+00,9.839248357934012645e+00,9.636922152256030216e+00,1.165026746146570602e+01,1.109496899988972629e+01,9.561429303779256372e+00,1.003866563921564570e+01,9.020412544375396635e+00,7.684731662937385188e+00,9.595762029554716577e+00,1.034852309592504049e+01,1.118256015222700661e+01,1.117897214537788741e+01,9.467514926867295344e+00,9.887027133775632137e+00,1.800000000000000000e+02
-4.546547241488230195e-01,7.806825463894506711e+00,1.086325229604197240e+01,1.044871440773077609e+01,9.324195174969664990e+00,1.233209458223709731e+01,8.493059790044961588e+00,1.001854030824661912e+01,9.645755327582559602e+00,1.174775728166338062e+01,1.111076602960855375e+01,9.565819658949301640e+00,1.001768777930954002e+01,8.933391858725252987e+00,7.726629832200826442e+00,9.581944029217771330e+00,1.035154336290349697e+01,1.118747466013493153e+01,1.117729057796730885e+01,9.562753229324265192e+00,9.889032881575490208e+00,1.840000000000000000e+02
-4.289098244152089734e-01,7.787589723134762387e+00,1.085427725080823436e+01,1.048333366874104655e+01,9.368663855442315835e+00,1.231348223873510506e+01,8.493198004880696317e+00,1.003172509195866091e+01,9.620346032988367213e+00,1.165971976077734418e+01,1.104080791610703471e+01,9.591013142914267320e+00,9.949895479021254374e+00,8.937068422226742470e+00,7.718251873521325912e+00,9.517279990711672966e+00,1.029591587516949502e+01,1.122715100059090609e+01,1.119019828314325338e+01,9.501819361651605789e+00,9.907106882942033010e+00,1.880000000000000000e+02
-4.680900314452438593e-01,7.822082920428765185e+00,1.073975916648919338e+01,1.041594989929478210e+01,9.344797091001764144e+00,1.240811059683080231e+01,8.487203390989128238e+00,1.001747832887238765e+01,9.549233041925843324e+00,1.169512679196884264e+01,1.102103745567829485e+01,9.582875513573689830e+00,9.989589676674082597e+00,8.918816612470646277e+00,7.752366716908019484e+00,9.613979201641235761e+00,1.028821046435101394e+01,1.112707621597274610e+01,1.117473443811728906e+01,9.482283423817994716e+00,9.874875621176464335e+00,1.910000000000000000e+02
-4.172510520630587916e-01,7.867751891519953134e+00,1.073023702368018384e+01,1.046766111849675340e+01,9.396850003134247231e+00,1.247003558917192834e+01,8.464615219998687934e+00,9.920647252217394296e+00,9.406466510296903394e+00,1.166920809962453021e+01,1.096679104007053773e+01,9.680823309659176701e+00,9.929982808927084292e+00,8.874530769267241936e+00,7.754085665205237454e+00,9.683505242466020846e+00,1.027267987564670548e+01,1.113064224184357798e+01,1.119245240111312434e+01,9.548368767875786034e+00,9.871528413167308003e+00,1.970000000000000000e+02
-3.020813949472194171e-01,7.810778346441829889e+00,1.075229177095955890e+01,1.054932508329635610e+01,9.300831317369022244e+00,1.246338842033090266e+01,8.353967924379515964e+00,9.927756248508877945e+00,9.636909318619366616e+00,1.166368298233976653e+01,1.107891379652412844e+01,9.742010144590164344e+00,9.898931857465871786e+00,8.957512941944653306e+00,7.640065104221725356e+00,9.696997428398102414e+00,1.027512211280487442e+01,1.101983303097702382e+01,1.106903643025105310e+01,9.452461736405517456e+00,9.814012556525922193e+00,2.050000000000000000e+02
-2.586420013542969354e-01,7.769031776461223338e+00,1.081995358032239096e+01,1.050515660454162692e+01,9.304206988885269425e+00,1.236900502610987651e+01,8.336129794211988298e+00,9.955052877894408070e+00,9.589732693081701953e+00,1.164566711622306450e+01,1.101735252895723960e+01,9.739121754884294546e+00,9.945326989137470264e+00,8.953713666970161356e+00,7.772836352981776109e+00,9.753457931551194449e+00,1.029639966768947090e+01,1.102169364341195390e+01,1.114969881920649009e+01,9.434272552111339749e+00,9.996355951011524965e+00,2.130000000000000000e+02
-2.471792204891534173e-01,7.759860494355588223e+00,1.083832412479342189e+01,1.049192330359628222e+01,9.203590777458646954e+00,1.235982221210941567e+01,8.330765027772061515e+00,1.005114036977971992e+01,9.570347569056046666e+00,1.160908851460847480e+01,1.105221793799309538e+01,9.746901199554930173e+00,1.001294099227506607e+01,8.933526422674159306e+00,7.822981683298841915e+00,9.843334081631754273e+00,1.026800257686273099e+01,1.100383059131752184e+01,1.115393009439042515e+01,9.531945196488967653e+00,1.001380980561128453e+01,2.210000000000000000e+02
-2.300599674554224539e-01,7.818787447705482840e+00,1.093735544574370522e+01,1.040684518612035347e+01,9.187591855815863795e+00,1.229933899231078342e+01,8.342611294356832019e+00,1.011728364545755454e+01,9.552487455871654376e+00,1.164772989295687289e+01,1.106926106036368829e+01,9.763835090134746153e+00,1.012171147277955896e+01,8.930978349074120359e+00,7.780579466727752802e+00,9.909019163138127695e+00,1.033848638678896137e+01,1.102023401343541842e+01,1.111841451512423617e+01,9.604886963047585269e+00,9.976242211742237131e+00,2.320000000000000000e+02
-2.195954536965389892e-01,7.840558095572449204e+00,1.092539387306562304e+01,1.046892500245941626e+01,9.188015412149116656e+00,1.228087619194798030e+01,8.317619177042201883e+00,1.012469843790448820e+01,9.562336744497827112e+00,1.160108996181936014e+01,1.112513202335155427e+01,9.776241693689389223e+00,1.013161204808106852e+01,8.918091584192776367e+00,7.798358004308867386e+00,9.932148891655810274e+00,1.035320679845613512e+01,1.106685849091698159e+01,1.107334381185515504e+01,9.572962265844321195e+00,9.947452999756640324e+00,2.400000000000000000e+02
-2.121808048243581934e-01,7.826921625123180348e+00,1.090742198755939540e+01,1.047099429182476626e+01,9.149574107984978610e+00,1.228118861871874579e+01,8.304922201090464640e+00,1.011381369345759040e+01,9.592345660970501342e+00,1.156156670042769719e+01,1.111070403763286230e+01,9.731758602215935028e+00,1.012508130314673949e+01,8.938752179645637952e+00,7.836226043704431987e+00,9.907899278343505145e+00,1.033032977396309349e+01,1.104855691387337657e+01,1.107728020513653533e+01,9.554658985198921428e+00,9.933230733378536570e+00,2.450000000000000000e+02
-2.171201573750206060e-01,7.828709622531362378e+00,1.080345627928083374e+01,1.046473166642820729e+01,9.169474658175955639e+00,1.229100671041353365e+01,8.279673760297825424e+00,1.009581620304180127e+01,9.553457234380147156e+00,1.160372934146239743e+01,1.117837823238128081e+01,9.726424837436065118e+00,1.011761304504869230e+01,8.988711940776763498e+00,7.810606187167441483e+00,9.958863581765744044e+00,1.029593475607188857e+01,1.101019197001506811e+01,1.115994666436580296e+01,9.475190435894216279e+00,9.890794226001530021e+00,2.510000000000000000e+02
-2.716693560546866726e-01,7.851899786424329619e+00,1.078785044122675529e+01,1.052178726542736342e+01,9.209718143799550560e+00,1.230616715486050161e+01,8.253396682841376730e+00,1.008405932841501418e+01,9.593406710118308922e+00,1.162439396475709685e+01,1.130243507901315603e+01,9.721407411788042907e+00,1.017928668931960345e+01,9.001648739648244302e+00,7.832901075935497559e+00,9.914711927988111739e+00,1.035536766692904642e+01,1.100563504590929575e+01,1.117331686705488281e+01,9.401134158829853149e+00,9.872088780326315316e+00,2.580000000000000000e+02
-3.240731125784388489e-01,7.857144668700319912e+00,1.076076910623529059e+01,1.053748446387520232e+01,9.227691678847900647e+00,1.229748561732714407e+01,8.254937767458057962e+00,1.009693319322574112e+01,9.597503737461540396e+00,1.159422773819037111e+01,1.127309011551412077e+01,9.702293816710682250e+00,1.016990000354104851e+01,8.971946285904984109e+00,7.853726587693917516e+00,9.858898370272761724e+00,1.034702567589210531e+01,1.097912388406449580e+01,1.120844632197860591e+01,9.433518354907853620e+00,9.871442293085348041e+00,2.630000000000000000e+02
-2.519855841784420791e-01,7.839656719978196797e+00,1.082265299197400132e+01,1.055121166726961057e+01,9.203118366866371858e+00,1.229439798768216541e+01,8.267981036015866536e+00,1.013754625078746940e+01,9.619785665750073989e+00,1.157531502970616444e+01,1.136064356805396969e+01,9.725556096859296673e+00,1.013738890833934470e+01,8.953824029659795514e+00,7.942102477671220129e+00,9.825519382448300476e+00,1.028558319886942485e+01,1.106762715711629674e+01,1.111341497195141415e+01,9.488229464447201167e+00,9.846075802067435490e+00,2.730000000000000000e+02
-2.813855340624114021e-01,7.848322196036368936e+00,1.084145412743620263e+01,1.058820976326542329e+01,9.153307257402772734e+00,1.231528945921568052e+01,8.247235227278459035e+00,1.015886673518291161e+01,9.633964916183279215e+00,1.151680966623721858e+01,1.132318109502871728e+01,9.713555658112088764e+00,1.011499278039911509e+01,8.915017964311816812e+00,7.983213601433210016e+00,9.800232319938569248e+00,1.027476445733488220e+01,1.109187581161049962e+01,1.112063293632869687e+01,9.544484006208101334e+00,9.824441658472311545e+00,2.830000000000000000e+02
-2.624660416447688327e-01,7.835957883595236595e+00,1.082650351836324987e+01,1.064356484908715572e+01,9.179970034273784663e+00,1.234785520683898952e+01,8.308408451832185904e+00,1.015201784948997954e+01,9.614343321566725109e+00,1.148954518852520756e+01,1.138815049641461385e+01,9.700708672159512602e+00,1.004850866952788024e+01,8.886835030739785424e+00,7.998680869748453048e+00,9.815642901714690893e+00,1.024802586055835363e+01,1.105702319850817261e+01,1.105091217130545900e+01,9.573934660758645521e+00,9.856594771577958269e+00,2.940000000000000000e+02
-2.428804252966494381e-01,7.858397733076071034e+00,1.081220995983242616e+01,1.069193356590747257e+01,9.252809874858114014e+00,1.245313619668915806e+01,8.243651876665968103e+00,1.031349710035546252e+01,9.639465935865496604e+00,1.154653153017448375e+01,1.144322768587081107e+01,9.708015923151306126e+00,1.013959929853375463e+01,8.887230689024910646e+00,7.995501671529726906e+00,9.869477866825626222e+00,1.026302222893886018e+01,1.113779312555689849e+01,1.105935139928164723e+01,9.564297554113911914e+00,9.965262063996240371e+00,3.000000000000000000e+02
-1.928280788655335476e-01,7.821567511561912767e+00,1.087139882596176754e+01,1.080700514286134428e+01,9.262329964951170780e+00,1.247480779895454717e+01,8.250153550768034805e+00,1.029037559827388648e+01,9.717137708743059932e+00,1.150713329747865643e+01,1.135086082472201952e+01,9.663422551837888008e+00,1.007737199270718165e+01,8.867351051500158121e+00,8.074661950404619759e+00,9.783279415067006823e+00,1.021515398046821943e+01,1.115351778266130722e+01,1.097673701448322525e+01,9.557656071156314326e+00,1.000335825542688539e+01,3.070000000000000000e+02
-1.546249722883851208e-01,7.811122823894942613e+00,1.092277983004655084e+01,1.078074720901611272e+01,9.254910217629660707e+00,1.245382395849782142e+01,8.243769571090256321e+00,1.025040580504239252e+01,9.684086437108865297e+00,1.144558689753046110e+01,1.132559240159278247e+01,9.652153058673082597e+00,1.008560706097337700e+01,8.894169133360886548e+00,8.068792572060841550e+00,9.746300479568606789e+00,1.022579597102047799e+01,1.114894011843503385e+01,1.095997402971737600e+01,9.551381981392465192e+00,1.007538210071972351e+01,3.120000000000000000e+02
-1.385489546644765868e-01,7.822489559227443046e+00,1.095698719551127809e+01,1.074349266306945871e+01,9.261185178679639307e+00,1.243284380555711977e+01,8.210822351968465327e+00,1.021843402579597537e+01,9.646306722110500331e+00,1.149949585533144791e+01,1.138148834714067448e+01,9.696432630350141579e+00,1.008621938995642431e+01,8.908143299610276955e+00,8.071363968380651954e+00,9.742872473248421983e+00,1.024399198892970730e+01,1.112836073239116708e+01,1.096134207612496070e+01,9.550668320727808691e+00,1.004690596774784339e+01,3.320000000000000000e+02
-1.083888428135884041e-01,7.751824531830767029e+00,1.095036456669917335e+01,1.073006970465258014e+01,9.250812178432346045e+00,1.244920259531971674e+01,8.298713858747161609e+00,1.013924519342929997e+01,9.639367848622324431e+00,1.148436988353894073e+01,1.142547290550646011e+01,9.729329931003825038e+00,1.001157429062216764e+01,8.924967943836950468e+00,8.051406931462137706e+00,9.720019008548760553e+00,1.025299737595233651e+01,1.117957880428021156e+01,1.090692427808718179e+01,9.529835150405585154e+00,1.002219312608949942e+01,3.410000000000000000e+02
-5.193241715951946169e-02,7.847954304521888247e+00,1.089973722088189056e+01,1.077804760622123936e+01,9.260938109242209393e+00,1.241745046406693120e+01,8.313841119551192094e+00,1.011562409929648076e+01,9.606981585293414838e+00,1.150434132555769651e+01,1.135965714750860833e+01,9.803733446531737172e+00,1.012912039938338715e+01,8.912050833579700182e+00,8.106618954317768910e+00,9.775010111948514435e+00,1.018349145811688317e+01,1.123923122734260893e+01,1.096831443346020230e+01,9.633764904543069107e+00,1.002088134436418798e+01,3.490000000000000000e+02
-2.355426875481625437e-03,7.828446100791599527e+00,1.090146257373364236e+01,1.083781760969051433e+01,9.240192795819124782e+00,1.236375908597929296e+01,8.319841261378369879e+00,1.012286436310882465e+01,9.595535788994121518e+00,1.141630337891560387e+01,1.139802365019331454e+01,9.863812286867174706e+00,1.013048472672080713e+01,8.872737523059099018e+00,8.083723663914240021e+00,9.721339142635168074e+00,1.015698324840903410e+01,1.126209424279279503e+01,1.100486018509989528e+01,9.574196448189816522e+00,1.001208462939123756e+01,3.550000000000000000e+02
1.028804236532543381e-02,7.867534174382536882e+00,1.090227345892494526e+01,1.080201485834665753e+01,9.293489127577217346e+00,1.240223881422360286e+01,8.323201438717413581e+00,1.013998369348131234e+01,9.578410622105320016e+00,1.142634527502828767e+01,1.143164250906900037e+01,9.876081721688105830e+00,1.012744474778563664e+01,8.856661114412563762e+00,8.091658861269626968e+00,9.719685246648831267e+00,1.019691919242305289e+01,1.128291021573863873e+01,1.098619263089719489e+01,9.602074523092142044e+00,1.000753809657642002e+01,3.610000000000000000e+02
-3.259680200641834613e-02,7.727732915562921967e+00,1.084584401573681234e+01,1.077936099543523873e+01,9.343846862080889437e+00,1.232944985444269648e+01,8.389154679559602812e+00,1.016973711072336783e+01,9.659440794595312241e+00,1.146905537499210226e+01,1.141132280578443492e+01,9.979593002794780787e+00,1.015233109818556834e+01,8.867670515277746190e+00,8.128971286978922350e+00,9.755161469724676238e+00,1.013346632309015050e+01,1.119443184511399103e+01,1.111343428130344613e+01,9.629711469220934461e+00,9.914504168847702914e+00,3.810000000000000000e+02
1.138024540359511283e-02,7.677581129586506847e+00,1.083454637384030228e+01,1.080901910151114009e+01,9.348305240353965928e+00,1.235795346312617049e+01,8.341675041406375612e+00,1.020488563486131639e+01,9.688134303642449652e+00,1.150939644871618128e+01,1.141590932946525605e+01,1.000771793635038875e+01,1.012086457394046768e+01,9.024893699315326145e+00,8.073382773496799558e+00,9.838457210362543393e+00,1.006924078000547595e+01,1.121659867141895717e+01,1.114927304204474190e+01,9.607880751922557749e+00,9.895550047442018382e+00,3.990000000000000000e+02
-2.608550717635882421e-02,7.688671753409685117e+00,1.084973334314200777e+01,1.082174717331069047e+01,9.375571652961705027e+00,1.236783202071313603e+01,8.403107873102682035e+00,1.021171274510203908e+01,9.744146239208749449e+00,1.153937059351488514e+01,1.139999630087612204e+01,1.000207411010507563e+01,1.017699212011334886e+01,9.070821121003993071e+00,8.113514506262969661e+00,9.835986829619708161e+00,1.003958432246712640e+01,1.123459353881604628e+01,1.118061519940738435e+01,9.611923219263342588e+00,9.887465722450773598e+00,4.020000000000000000e+02
-6.055409292097169160e-02,7.679945693166311926e+00,1.083756789087349048e+01,1.082816374351428834e+01,9.384942801840496784e+00,1.234489982509137462e+01,8.451001749617388370e+00,1.020189341238468828e+01,9.726434551724384647e+00,1.148449644795297075e+01,1.143269324972231971e+01,1.001390302966892776e+01,1.018958627291873142e+01,9.074484969821712710e+00,8.090883887183974110e+00,9.842111433778695684e+00,1.001030575045114190e+01,1.118789882391105905e+01,1.114739654193782670e+01,9.604611464218812955e+00,9.902852797273281382e+00,4.150000000000000000e+02
-7.079123765190731277e-02,7.665281774366285106e+00,1.083145561013556701e+01,1.081912545444290608e+01,9.391395101141903012e+00,1.238347519667581764e+01,8.484541355028342835e+00,1.018339945083234355e+01,9.741734188725166277e+00,1.146725620835552562e+01,1.144994774597228471e+01,1.006573469026265322e+01,1.018406165904296223e+01,9.099377286187396052e+00,8.097961029290184243e+00,9.846573070597010258e+00,9.993969049265562177e+00,1.119690079688271922e+01,1.118243083674609295e+01,9.618154026275677282e+00,9.875541797544357792e+00,4.210000000000000000e+02
-7.041438123727855602e-02,7.638858220897665419e+00,1.078635011136586286e+01,1.084608847434354573e+01,9.348421350142990249e+00,1.242180960678098423e+01,8.589528202014083291e+00,1.009626307944157375e+01,9.684212448968771980e+00,1.138287070981136573e+01,1.149207496032867581e+01,1.007249765720271562e+01,1.020952224390194907e+01,9.139301752221399511e+00,8.117745043432760710e+00,9.852950073419314947e+00,9.979176137442561156e+00,1.122104522016239692e+01,1.119586876222236071e+01,9.599466702678485674e+00,9.799442993011970415e+00,4.340000000000000000e+02
-8.929463078458754755e-02,7.608914981809745015e+00,1.081485268652701137e+01,1.079513486265618205e+01,9.378818044893478145e+00,1.240986344037810696e+01,8.575122731077286176e+00,1.009457817100255106e+01,9.715004447304883328e+00,1.137337480436418069e+01,1.144265678859406776e+01,1.006351792727058658e+01,1.022013943519135992e+01,9.110834512675811681e+00,8.141311202080787623e+00,9.796424259587364958e+00,9.951118785158996616e+00,1.120978851063713222e+01,1.120654580032832115e+01,9.590164471731597473e+00,9.793546689946854400e+00,4.500000000000000000e+02
-1.101768248730640720e-01,7.603663903740756957e+00,1.080342051178407559e+01,1.078953890075058908e+01,9.405944284829329760e+00,1.240419981064887445e+01,8.595163656430209187e+00,1.009767560485007820e+01,9.730866246516761464e+00,1.137982801113231801e+01,1.143210185102664589e+01,1.008773391037627043e+01,1.021690134330661337e+01,9.114468452457877845e+00,8.106664025103166082e+00,9.779070600716654127e+00,9.940863706304320147e+00,1.120339469114695596e+01,1.116596096505159252e+01,9.585216588609492661e+00,9.799491290562396983e+00,4.580000000000000000e+02
-9.567997253752419384e-02,7.629877322475900669e+00,1.082594326836840182e+01,1.081325434263334095e+01,9.401828112652982128e+00,1.237696065598674622e+01,8.626562447025179381e+00,1.010568900880135246e+01,9.723502532147405120e+00,1.136481642406400283e+01,1.148089424039343598e+01,1.007365827299751082e+01,1.020310382320173659e+01,9.114929115666710047e+00,8.124936282201108639e+00,9.752339762276001522e+00,9.948776983716349775e+00,1.123025878485750795e+01,1.109457155340275669e+01,9.520658110543118724e+00,9.783340849598484823e+00,4.700000000000000000e+02
-1.985590332083658760e-02,7.595683671964848394e+00,1.077397325763848457e+01,1.081644795762879596e+01,9.375411821516866695e+00,1.241693702794480991e+01,8.664114721235030459e+00,1.014476735865673085e+01,9.707784977323090203e+00,1.141615759731206836e+01,1.142075786504215351e+01,1.008861390931719626e+01,1.022213435239235224e+01,9.101888915587437623e+00,8.162890824862413908e+00,9.783104030311619681e+00,9.954570997189863490e+00,1.125928440622916682e+01,1.108594358062081220e+01,9.585775903709190970e+00,9.826278581116408617e+00,4.830000000000000000e+02
1.914199373354014133e-02,7.619952070240487707e+00,1.065746216540630265e+01,1.084380684868348510e+01,9.377279765313893733e+00,1.242834471914842176e+01,8.718390110158072304e+00,1.011241543812450594e+01,9.723609767480251520e+00,1.146971881884031319e+01,1.146381056232441331e+01,1.013378873936535385e+01,1.022067647183848216e+01,9.143112867591838722e+00,8.124502583176482773e+00,9.825908954871080070e+00,9.958286626876434511e+00,1.124389701689250387e+01,1.105652650869743603e+01,9.607949012010619683e+00,9.853101947484770307e+00,5.090000000000000000e+02
3.287031491725389554e-02,7.642172939732245318e+00,1.064837502654513202e+01,1.084773252374127850e+01,9.374710684703181585e+00,1.246613063666545429e+01,8.711884136238671417e+00,1.011795786541267717e+01,9.713983672570256189e+00,1.144471332120342844e+01,1.142826702219271340e+01,1.013257962976722482e+01,1.024149422472348903e+01,9.152242674925931354e+00,8.150219779763679284e+00,9.856220587015075196e+00,9.916574952030620338e+00,1.125254509163328542e+01,1.105110517768493139e+01,9.613258182460057810e+00,9.850571487243144020e+00,5.180000000000000000e+02
6.690941114957382752e-03,7.627645192012756148e+00,1.064034510664408373e+01,1.084352322239694466e+01,9.375274127415849534e+00,1.244236855275660858e+01,8.724484978070844221e+00,1.010331449185632025e+01,9.740441765260600349e+00,1.144292040132466326e+01,1.143351084768408121e+01,1.012563016843338914e+01,1.023066108409675223e+01,9.163484306320748729e+00,8.144303515006495076e+00,9.846350004179019066e+00,9.924730969780275913e+00,1.121580201427974721e+01,1.105531982420108328e+01,9.649589891964110322e+00,9.819145284141287178e+00,5.260000000000000000e+02
-8.610135250285089192e-03,7.618189923222369764e+00,1.061469811748230185e+01,1.088015331990644086e+01,9.381696016171455099e+00,1.246167357207982818e+01,8.747272705961872674e+00,1.013268589387864260e+01,9.774920581870480518e+00,1.144660542913442569e+01,1.142995740208227851e+01,1.008676013215114509e+01,1.024488678095531036e+01,9.201104536793849320e+00,8.160286014339506622e+00,9.868541971165903703e+00,9.951020450592279687e+00,1.120362801157911647e+01,1.109049509362959540e+01,9.603200745096259539e+00,9.819244713975411543e+00,5.360000000000000000e+02
