9.999999999999998224e+00,-9.505758641843395917e-01,9.103705878618048031e-01,1.893895681575356260e+00,-7.844787675014845973e-01,3.400000000000000000e+01
9.999999999999992895e+00,-9.505758641843357060e-01,9.103705878618101321e-01,1.893895681575354040e+00,-7.844787675014840422e-01,3.500000000000000000e+01
9.999999999999996447e+00,-9.505758641843370382e-01,9.103705878618135738e-01,1.893895681575354262e+00,-7.844787675014834871e-01,3.600000000000000000e+01
9.999999999999991118e+00,-9.505758641843419232e-01,9.103705878618085778e-01,1.893895681575354484e+00,-7.844787675014878170e-01,3.700000000000000000e+01
9.999999999999998224e+00,-9.505758641843378154e-01,9.103705878618106873e-01,1.893895681575354706e+00,-7.844787675014872619e-01,3.800000000000000000e+01
9.999999999999996447e+00,-9.505758641843354839e-01,9.103705878618060243e-01,1.893895681575356260e+00,-7.844787675014867068e-01,3.900000000000000000e+01
9.999999999999998224e+00,-9.505758641843374823e-01,9.103705878618034708e-01,1.893895681575363366e+00,-7.844787675014788242e-01,4.000000000000000000e+01
1.000000000000000000e+01,-9.505758641843393697e-01,9.103705878618093550e-01,1.893895681575353818e+00,-7.844787675014857076e-01,4.100000000000000000e+01
1.000000000000000000e+01,-9.505758641843445877e-01,9.103705878618171266e-01,1.893895681575342937e+00,-7.844787675015040262e-01,4.200000000000000000e+01
1.000000000000000178e+01,-9.505758641843380374e-01,9.103705878618095770e-01,1.893895681575354706e+00,-7.844787675014872619e-01,4.300000000000000000e+01
1.000000000000000533e+01,-9.505758641843391477e-01,9.103705878618078007e-01,1.893895681575355816e+00,-7.844787675014857076e-01,4.400000000000000000e+01
1.000000000000000711e+01,-9.505758641843375933e-01,9.103705878618122416e-01,1.893895681575353152e+00,-7.844787675014839312e-01,4.500000000000000000e+01
1.000000000000000178e+01,-9.505758641843380374e-01,9.103705878618082448e-01,1.893895681575351597e+00,-7.844787675014858186e-01,4.600000000000000000e+01
1.000000000000000178e+01,-9.505758641843369272e-01,9.103705878618102432e-01,1.893895681575352485e+00,-7.844787675014864847e-01,4.700000000000000000e+01
9.999999999999992895e+00,-9.505758641843305989e-01,9.103705878618117975e-01,1.893895681575357148e+00,-7.844787675014891493e-01,4.800000000000000000e+01
9.999999999999998224e+00,-9.505758641843345957e-01,9.103705878618093550e-01,1.893895681575351153e+00,-7.844787675014838202e-01,4.900000000000000000e+01
1.000000000000000000e+01,-9.505758641843361501e-01,9.103705878618082448e-01,1.893895681575356704e+00,-7.844787675014873729e-01,5.000000000000000000e+01
9.997287346151352949e+00,-9.160894550931815150e-01,9.179950882840026694e-01,1.897967584040331612e+00,-7.707258552898821335e-01,5.100000000000000000e+01
1.001952778146271328e+01,-8.665789307864837365e-01,8.573842516066205732e-01,1.883923744708417392e+00,-7.349830676872344259e-01,5.200000000000000000e+01
1.006246431367087268e+01,-8.831506765723814434e-01,9.440885120068165381e-01,1.858765284685155450e+00,-7.583664778519605409e-01,5.300000000000000000e+01
1.001933222370488430e+01,-9.297579870536885061e-01,9.351801234802532559e-01,1.856973991444760941e+00,-7.315007459234545983e-01,5.400000000000000000e+01
1.004619524003672204e+01,-9.451078205299155988e-01,9.683567113503421808e-01,1.837115863322577258e+00,-7.395343112094902027e-01,5.500000000000000000e+01
1.009285923827176745e+01,-8.693037401710218548e-01,9.392558579424952203e-01,1.773328865503867480e+00,-7.123240507223251861e-01,5.600000000000000000e+01
1.009053051284422864e+01,-8.633625579260729710e-01,9.415469789472632467e-01,1.771810582528651867e+00,-7.128006812729128505e-01,5.700000000000000000e+01
1.004346126518010607e+01,-8.965548851840121625e-01,9.419848202359728528e-01,1.729154848949296497e+00,-7.089324605832746373e-01,5.800000000000000000e+01
9.990965020358778759e+00,-8.966921905871357845e-01,9.240483877854996919e-01,1.715293670613794230e+00,-5.977782492986342122e-01,5.900000000000000000e+01
9.986371500976829907e+00,-8.963845891443530389e-01,9.147668242022508611e-01,1.707560934064454861e+00,-6.020766958936647484e-01,6.000000000000000000e+01
9.955601399545058072e+00,-9.043138641011645440e-01,9.421318137393579484e-01,1.695369874420407097e+00,-5.755677412399566872e-01,6.100000000000000000e+01
9.942223303390534284e+00,-8.503101319820380866e-01,9.885751896155858809e-01,1.643883654041758957e+00,-5.933887692371000444e-01,6.200000000000000000e+01
9.927146542328653567e+00,-7.952031203766312117e-01,9.867371581455826046e-01,1.614680430640645037e+00,-5.754557250845646621e-01,6.300000000000000000e+01
9.915944550407948199e+00,-7.855766180713164015e-01,9.629092865300654669e-01,1.604289619235462538e+00,-5.707595803794056621e-01,6.400000000000000000e+01
9.921034177846976831e+00,-7.833347621315982501e-01,9.667279788651503836e-01,1.607727192403435978e+00,-5.671726414829996177e-01,6.500000000000000000e+01
9.894713387494187273e+00,-7.587923414992302495e-01,9.040336292091365467e-01,1.608047497150991045e+00,-4.971324711788394080e-01,6.600000000000000000e+01
9.907980262992856169e+00,-7.540769799232797110e-01,8.923453797969903567e-01,1.610685239520705192e+00,-4.805738405866280538e-01,6.700000000000000000e+01
9.900254572402609199e+00,-6.853588802907308875e-01,9.127240715646023350e-01,1.561274506818426389e+00,-4.793739986048364266e-01,6.800000000000000000e+01
9.889981872244479888e+00,-6.909832788021015304e-01,9.101661213752988422e-01,1.565672394316987459e+00,-4.709819538366636360e-01,6.900000000000000000e+01
9.891897833236864557e+00,-6.911454922692794600e-01,9.113787417803340674e-01,1.567937995774694171e+00,-4.689226605451992658e-01,7.000000000000000000e+01
9.899789175716817269e+00,-6.819580583522368844e-01,9.092128051666079624e-01,1.565604210018103570e+00,-4.662005693581802168e-01,7.100000000000000000e+01
9.923004399615999560e+00,-6.541761424774007461e-01,8.919911900553748607e-01,1.528885401345716710e+00,-4.692744176365166719e-01,7.200000000000000000e+01
9.957521539392171661e+00,-6.129421943670438910e-01,8.261569722790431669e-01,1.458844306451488881e+00,-4.364505116449157729e-01,7.300000000000000000e+01
9.923013863565513404e+00,-5.152236826727591978e-01,7.784210448606090349e-01,1.279436335325327079e+00,-3.910640846275513227e-01,7.400000000000000000e+01
9.919239047499393891e+00,-5.198029673963390218e-01,7.777755990766318517e-01,1.278767063038912744e+00,-3.921132645269941874e-01,7.500000000000000000e+01
9.904765616560407437e+00,-5.224285139396589450e-01,8.223689563591398688e-01,1.276887625737086251e+00,-3.789553206174588462e-01,7.600000000000000000e+01
9.868787538759852040e+00,-5.549895324258525831e-01,8.179136923726645358e-01,1.224578434379804071e+00,-3.575825514028380114e-01,7.700000000000000000e+01
9.891743847224164554e+00,-5.668747348460146940e-01,8.202917919410276371e-01,1.211604666085932536e+00,-3.342823044381658115e-01,7.800000000000000000e+01
9.874457541164858299e+00,-5.443727802497957402e-01,7.856717269055548680e-01,1.202321073607577118e+00,-3.010612036378486067e-01,7.900000000000000000e+01
9.846642414401260979e+00,-5.598351404627868177e-01,7.414595878416718744e-01,1.173785840529204316e+00,-2.786071600318895669e-01,8.000000000000000000e+01
9.817396016983160223e+00,-5.962505085871205868e-01,7.671652571572988855e-01,1.173239671067632495e+00,-2.271661439445691322e-01,8.100000000000000000e+01
9.846003190913343417e+00,-6.097863920043681274e-01,7.857645579747696285e-01,1.183770127661817995e+00,-1.709313636934221003e-01,8.200000000000000000e+01
9.905896680143314370e+00,-5.387319569690328658e-01,8.549836627627354080e-01,1.160652215606828186e+00,-9.480854659770365789e-02,8.300000000000000000e+01
9.906527988005262131e+00,-5.389524649536870937e-01,8.551506649407514260e-01,1.160793511878187800e+00,-9.472146593818286942e-02,8.400000000000000000e+01
9.892025757313973600e+00,-5.592801915990723849e-01,8.651974948173088986e-01,1.163960241002323759e+00,-8.632942745475880031e-02,8.500000000000000000e+01
9.894348824770181849e+00,-5.572329974943611708e-01,8.665092036332671110e-01,1.164133747279564313e+00,-8.575935610258311748e-02,8.600000000000000000e+01
9.907346904927312181e+00,-5.589544688343156542e-01,8.752442556873912816e-01,1.167218336270736012e+00,-7.159455606288828156e-02,8.700000000000000000e+01
9.883048748237248660e+00,-5.580924940171686499e-01,8.760850247941462943e-01,1.131295908951101215e+00,-2.885626503033850154e-02,8.800000000000000000e+01
9.885824162828496853e+00,-5.611851052392430317e-01,8.769070908851844814e-01,1.129926624809995950e+00,-3.024243379462437931e-02,8.900000000000000000e+01
9.864168067424154529e+00,-5.564961561196152262e-01,8.891275890897640810e-01,1.101931683735877909e+00,1.887160428432854697e-02,9.000000000000000000e+01
9.883636831425990366e+00,-5.576054266067591580e-01,9.053712119113690449e-01,1.100768684675343945e+00,4.159495922071815288e-02,9.100000000000000000e+01
9.862432094940109195e+00,-5.873082937106145485e-01,8.984174459274107960e-01,1.084112573340720420e+00,5.831636615334001572e-02,9.200000000000000000e+01
9.875326858750730352e+00,-5.993193027555611119e-01,9.161461027329951268e-01,1.079860839382196680e+00,6.244617746211295062e-02,9.300000000000000000e+01
9.891096918979814134e+00,-5.735596222320585857e-01,9.171652933825071852e-01,1.072916184608617707e+00,7.493677086894329209e-02,9.400000000000000000e+01
9.944613403099575422e+00,-5.213136640985243098e-01,9.003346907432558943e-01,9.171533999590587571e-01,7.920594308453310362e-02,9.500000000000000000e+01
9.945309386580065691e+00,-5.212042925135551563e-01,9.008217852641292600e-01,9.169108785672807072e-01,7.888355393621965250e-02,9.600000000000000000e+01
9.932723877945376145e+00,-5.203401956554322139e-01,8.979352971459886312e-01,9.120010481450955275e-01,9.610835729767686075e-02,9.700000000000000000e+01
9.932822741347219875e+00,-5.204448849772840280e-01,8.976593093556228808e-01,9.118864068403078615e-01,9.606852976547658463e-02,9.800000000000000000e+01
9.919454513032404108e+00,-5.200765137595534382e-01,9.305650148846714709e-01,9.154258513773296801e-01,1.272087363681166927e-01,9.900000000000000000e+01
9.943316077121208352e+00,-5.182889323140131843e-01,9.224863550817179458e-01,9.112717712918976254e-01,1.805873858165358559e-01,1.000000000000000000e+02
9.874305169755276168e+00,-4.243427775143014391e-01,8.532449360376157532e-01,8.530027839784350974e-01,1.325102515298246519e-01,1.010000000000000000e+02
9.914685491248233618e+00,-4.038284367799100938e-01,8.235435020945435225e-01,8.326963525568404911e-01,1.194860813016694889e-01,1.020000000000000000e+02
9.892837408616891537e+00,-3.679041430991624728e-01,8.374744280268343610e-01,8.147948734275296534e-01,1.199919330009779350e-01,1.030000000000000000e+02
9.956081432071217208e+00,-2.847232647948555462e-01,8.182044105790449162e-01,8.056322250390133277e-01,8.360567226540160934e-02,1.040000000000000000e+02
1.003043115275774610e+01,-1.956960404407336873e-01,7.408992375365550664e-01,7.372732905405152692e-01,4.673431525480858939e-02,1.050000000000000000e+02
9.991400090997284877e+00,-1.775900141914788788e-01,7.332588332889843352e-01,6.968406219795337808e-01,-7.216222845901676397e-03,1.060000000000000000e+02
9.990996078430383065e+00,-1.773308925900221877e-01,7.335631052363560389e-01,6.962161014439792739e-01,-6.781372176547673103e-03,1.070000000000000000e+02
1.000656174326309866e+01,-1.773307397635002780e-01,7.027996015315576273e-01,7.035164887012425039e-01,2.013797550801571523e-02,1.080000000000000000e+02
1.012698169876159682e+01,7.375197993968735100e-02,7.470761962523881916e-01,5.545364802097936252e-01,-9.246036129054574504e-02,1.090000000000000000e+02
1.016162113204817530e+01,1.218878710885694661e-01,7.620642593900741613e-01,5.733568983157282251e-01,-1.277290366123039478e-01,1.100000000000000000e+02
1.017390006838081007e+01,1.293268868950969153e-01,7.717080046421175288e-01,5.750927478505982737e-01,-1.478051776559630159e-01,1.110000000000000000e+02
1.014921354652666174e+01,1.299149686094532019e-01,7.452578634400308655e-01,5.757719026447668531e-01,-1.391794791599243464e-01,1.120000000000000000e+02
1.020567890231297170e+01,1.952738590446093658e-01,7.192563256193591492e-01,4.932692535488151786e-01,-1.400162525919361745e-01,1.130000000000000000e+02
1.017291243623502517e+01,2.251262748943261838e-01,7.074394403397843423e-01,5.313299234845874075e-01,-1.602736943426598115e-01,1.140000000000000000e+02
1.017483922874771451e+01,2.229455070190685118e-01,7.062975904454860121e-01,5.276221764603452602e-01,-1.612868262731396163e-01,1.150000000000000000e+02
1.018846052166933269e+01,2.055649355648148102e-01,6.594023669503188412e-01,5.309060619077797805e-01,-1.520125270155574526e-01,1.160000000000000000e+02
1.018773294409558616e+01,2.059605296941715569e-01,6.597987749566036619e-01,5.307523496598484103e-01,-1.517978937568235098e-01,1.170000000000000000e+02
1.016586257575887586e+01,2.216098322089957995e-01,6.538331525285271395e-01,5.224681781360156485e-01,-1.522697087886154543e-01,1.180000000000000000e+02
1.022259143256494340e+01,3.049609214148990000e-01,6.730636360662837214e-01,4.214096888369420202e-01,-1.656255156078864088e-01,1.190000000000000000e+02
1.023821428846406256e+01,3.174542532648683690e-01,6.739843924732307201e-01,4.229265280076322520e-01,-1.644512619176382584e-01,1.200000000000000000e+02
1.026423399668870751e+01,3.363111134900289567e-01,6.345371227067525544e-01,4.348684243104322666e-01,-1.455898812342582005e-01,1.210000000000000000e+02
1.024255263629870605e+01,3.322206815123292523e-01,6.220007607778194059e-01,4.391490704298466330e-01,-1.696902213321760389e-01,1.220000000000000000e+02
1.020259294377887826e+01,4.258060047672899140e-01,6.147030717280907997e-01,3.820429485091662025e-01,-1.629082475177811018e-01,1.230000000000000000e+02
1.019566962689162359e+01,4.288134348202730650e-01,6.179367127110182434e-01,3.795478450365976086e-01,-1.672108419664627421e-01,1.240000000000000000e+02
1.022177337291049071e+01,4.629647680346353766e-01,5.930233790221077772e-01,3.948634287392951414e-01,-1.242113338109527843e-01,1.250000000000000000e+02
1.023870412685310072e+01,4.763838785061843550e-01,5.912885684693856003e-01,3.918808605607362328e-01,-1.206256727626985881e-01,1.260000000000000000e+02
1.024471725423073210e+01,4.712377371030037621e-01,5.806450869297918871e-01,3.840930973988327390e-01,-1.124846094069008040e-01,1.270000000000000000e+02
1.025904121228245103e+01,4.819655852232510029e-01,5.753804988469946036e-01,3.923375470915253516e-01,-1.110624038049370377e-01,1.280000000000000000e+02
1.027032707549781598e+01,4.896239976714567010e-01,5.739376272375638077e-01,4.054935267404719546e-01,-1.191065757234227585e-01,1.290000000000000000e+02
1.027576378448543615e+01,4.913606179211301161e-01,5.707887930747097549e-01,4.037401905441935224e-01,-1.113573286000028584e-01,1.300000000000000000e+02
1.027430716923818999e+01,4.908310189072229712e-01,5.698970521178974291e-01,4.032707535544745037e-01,-1.105307920375327435e-01,1.310000000000000000e+02
1.025538508615431788e+01,4.831766986509514750e-01,5.541235065218343969e-01,4.226215851203158347e-01,-1.382392392775189660e-01,1.320000000000000000e+02
1.024273908076869510e+01,4.744400200415121449e-01,5.501903846440538981e-01,4.036722462068233486e-01,-1.588234424654495491e-01,1.330000000000000000e+02
1.025695607574656876e+01,4.807964766974486270e-01,5.490388008261046782e-01,3.809923596126091327e-01,-1.519816602778399639e-01,1.340000000000000000e+02
1.021343850791798147e+01,5.444058843876592446e-01,5.206396602687597408e-01,4.386656310956840166e-01,-2.203673195140660734e-01,1.350000000000000000e+02
1.019307921794377947e+01,5.505579245051661630e-01,5.089223684879715659e-01,4.165083052499335414e-01,-2.220987492956570941e-01,1.360000000000000000e+02
1.016987704024460371e+01,5.792793187145528488e-01,4.902645381425609905e-01,4.257093222022991230e-01,-1.905941874638983069e-01,1.370000000000000000e+02
1.012518933144398403e+01,6.252696449162639114e-01,4.380339630645726512e-01,4.006719668789083810e-01,-2.212221492114077870e-01,1.380000000000000000e+02
1.012004315274967681e+01,6.205826213099272515e-01,4.276597336846278408e-01,3.986531132461471061e-01,-2.106855052132314277e-01,1.390000000000000000e+02
1.012436783351420999e+01,6.154874924751532195e-01,4.205472580137925576e-01,3.990673071608443756e-01,-2.135792758857544271e-01,1.400000000000000000e+02
1.015597313474354380e+01,6.345167786716946479e-01,3.520194398227272092e-01,3.603273258874706841e-01,-2.325754511744149711e-01,1.410000000000000000e+02
1.016212052513585284e+01,6.363807596510333564e-01,3.565441406067165753e-01,3.428868584561437505e-01,-2.304675382609349676e-01,1.420000000000000000e+02
1.016375496589635041e+01,6.360307391198903870e-01,3.535008125196474893e-01,3.454206000080103367e-01,-2.273185564324628483e-01,1.430000000000000000e+02
1.018297396488309303e+01,6.517156885896105978e-01,3.481882573123415980e-01,3.243631939857659630e-01,-2.244784866110090815e-01,1.440000000000000000e+02
1.021184891137376383e+01,6.815978268743413393e-01,3.352405138854426259e-01,2.971342393405373428e-01,-2.562358049674434701e-01,1.450000000000000000e+02
1.020741124048618786e+01,6.816920253494029858e-01,3.342703114056435609e-01,2.979506509451793073e-01,-2.573993764225075975e-01,1.460000000000000000e+02
1.017627729174261120e+01,7.402663461000849043e-01,3.330761773196526665e-01,2.198598108073318014e-01,-2.706190268503690932e-01,1.470000000000000000e+02
1.016995014041400225e+01,7.520407015236554304e-01,3.441583946828747909e-01,2.206260051670497768e-01,-2.789189649607634047e-01,1.480000000000000000e+02
1.015499829023641354e+01,7.492710474324950631e-01,3.240403024235187779e-01,2.206838378587069049e-01,-2.682368858281918289e-01,1.490000000000000000e+02
1.017660486019915389e+01,7.606445526420204661e-01,3.158027771508873371e-01,2.078622703075851674e-01,-3.109260222621907932e-01,1.500000000000000000e+02
1.014967966200872951e+01,7.286522552000211927e-01,2.911679393933848115e-01,2.242511271975188014e-01,-2.979636585648003932e-01,1.510000000000000000e+02
1.015332262682652775e+01,7.267092825936301015e-01,2.929825002705317427e-01,2.223928779263847633e-01,-2.999182443066440995e-01,1.520000000000000000e+02
1.012240653476978913e+01,6.791026604450441928e-01,2.863634647110597786e-01,2.058416591619620650e-01,-2.750040724666870662e-01,1.530000000000000000e+02
1.012844245044927760e+01,6.737798109638495347e-01,2.849506608062024604e-01,2.093153426027054564e-01,-2.755536484380359252e-01,1.540000000000000000e+02
1.011796394872474636e+01,6.645133221053973749e-01,2.885423146933907557e-01,2.090897978119434786e-01,-2.636927212536498422e-01,1.550000000000000000e+02
1.011506165136869129e+01,6.666088061631133543e-01,2.861296466880969280e-01,2.114002806052202588e-01,-2.576472807355363326e-01,1.560000000000000000e+02
1.009673734557640756e+01,6.589394726519799406e-01,2.697027206163991053e-01,2.165655655167697813e-01,-2.236474612311303289e-01,1.570000000000000000e+02
1.010585287779954911e+01,6.723721612382616009e-01,2.580242431380772583e-01,1.892191177147237446e-01,-2.352579257253122336e-01,1.580000000000000000e+02
1.012460592120669389e+01,6.641057753208313708e-01,2.260050785605949297e-01,1.658180466379923779e-01,-2.327524380504291113e-01,1.590000000000000000e+02
1.012767998418005355e+01,6.653037164651218749e-01,2.205786003722216559e-01,1.646112570014554299e-01,-2.379817161716748508e-01,1.600000000000000000e+02
1.013865520688919730e+01,6.612469926177206858e-01,2.242933470548027497e-01,1.648311998315328819e-01,-2.228855356751288097e-01,1.610000000000000000e+02
1.010177854548407694e+01,6.659437094684783620e-01,1.896025862317083366e-01,5.202025169334409394e-02,-2.070467471556225458e-01,1.620000000000000000e+02
1.008842601926779103e+01,6.323651881438370204e-01,1.918628071288193127e-01,7.127221438181031987e-02,-2.060524676146983092e-01,1.630000000000000000e+02
1.007231283331657501e+01,6.280875943033278341e-01,1.818625559518098900e-01,6.018583430024695979e-02,-1.895819807405845214e-01,1.640000000000000000e+02
1.007476340829446926e+01,6.307234878260475908e-01,1.834060369567798165e-01,5.322508431508671256e-02,-1.914348985100254863e-01,1.650000000000000000e+02
1.007929523531364957e+01,6.336170440090319600e-01,1.839914044897570378e-01,5.334167220356371419e-02,-1.822255232537133285e-01,1.660000000000000000e+02
1.008518135305290642e+01,6.451314735257720479e-01,1.682707799701457230e-01,4.735801044726783982e-02,-1.811367625574066276e-01,1.670000000000000000e+02
1.005562968988043693e+01,6.377386493538442780e-01,1.397879239058943401e-01,-6.989864959927191701e-03,-1.783638082177724238e-01,1.680000000000000000e+02
1.005897353967475460e+01,6.382231940959326444e-01,1.359248780060307027e-01,-2.809525866865281163e-03,-1.749518365751945304e-01,1.690000000000000000e+02
1.007721443874762812e+01,5.973225856667705447e-01,1.022262688238380068e-01,2.247364801246667931e-03,-1.783428174754931872e-01,1.700000000000000000e+02
1.009475600855005695e+01,5.813078350258957805e-01,9.825057258252600789e-02,-1.904676637766851421e-02,-1.742441184932049802e-01,1.710000000000000000e+02
1.010093738711010047e+01,5.859968642960047269e-01,9.351257039673255278e-02,-2.490621583222218938e-02,-1.718337063198457360e-01,1.720000000000000000e+02
1.008579750586129364e+01,5.815921493244187168e-01,7.469237237083192760e-02,-2.172445557666539961e-02,-1.635359780950028652e-01,1.730000000000000000e+02
1.010052481849111317e+01,5.498272624047491064e-01,5.492447236673303479e-02,-7.001044559811847590e-03,-1.620478264319433759e-01,1.740000000000000000e+02
1.009815786736346510e+01,5.481293227886860908e-01,5.610675555419497584e-02,-7.356976887771343732e-03,-1.621482091008481508e-01,1.750000000000000000e+02
1.010201212069001109e+01,5.453650926135920063e-01,5.329805357806027821e-02,-1.526475300778443178e-03,-1.597744953191455597e-01,1.760000000000000000e+02
1.010236790799249285e+01,5.452397030017583912e-01,5.350273029279462023e-02,-1.567035918914189141e-03,-1.597816125201816373e-01,1.770000000000000000e+02
1.008448830866123558e+01,5.299878904931799584e-01,3.120543054591662369e-02,7.911434606378123235e-03,-1.547787036534081784e-01,1.780000000000000000e+02
1.009913401809622968e+01,5.404450500052190298e-01,-7.096690289371432314e-03,-7.252061364586975811e-04,-1.262175284931992270e-01,1.790000000000000000e+02
1.010767826457835383e+01,5.413619167134439136e-01,-2.058378367392577069e-02,-5.626430192219408766e-03,-1.258344225084255807e-01,1.800000000000000000e+02
1.010009147890171377e+01,5.382759789275121109e-01,-1.982483663633871629e-02,-9.435053235342383271e-03,-1.177708111890897191e-01,1.810000000000000000e+02
1.009267761424628951e+01,5.443944774446844992e-01,-2.984512204147615755e-02,-1.545140500710710102e-02,-1.211632461636233948e-01,1.820000000000000000e+02
1.007972242917528050e+01,5.309595735383956239e-01,-3.146806032646032314e-02,-2.640229805906162130e-02,-1.249566960070429555e-01,1.830000000000000000e+02
1.009039042666338482e+01,5.345665997788009438e-01,-5.755861165204123608e-02,-5.467661615584683277e-02,-1.390593280481122740e-01,1.840000000000000000e+02
1.008390038641907793e+01,5.345607308295649007e-01,-5.810768594737569792e-02,-6.203769858037692930e-02,-1.388476206731392715e-01,1.850000000000000000e+02
1.006728328983248844e+01,5.370082801767757097e-01,-7.672207862921798238e-02,-8.242262096066534094e-02,-1.398936711629366059e-01,1.860000000000000000e+02
1.006018683104221623e+01,5.412433779194341099e-01,-8.321666791060788881e-02,-8.797312333366694159e-02,-1.378046404451616080e-01,1.870000000000000000e+02
1.004981171700842779e+01,5.398208853463067891e-01,-8.476183936214387593e-02,-9.603095622211010873e-02,-1.113033573070358884e-01,1.880000000000000000e+02
1.002831306037063186e+01,5.181249994438063000e-01,-9.743687955068636164e-02,-1.319055808227355409e-01,-1.026329350087433756e-01,1.890000000000000000e+02
1.002390567950474320e+01,5.216176890385872955e-01,-9.924119537830988769e-02,-1.390147434115710512e-01,-1.031393851202285772e-01,1.900000000000000000e+02
